trait_id	file_path	trait_name	n
ukb-b-1503	/local-scratch/data/opengwas/igd/ukb-b-1503/ukb-b-1503.vcf.gz	Savoury biscuits intake	64949
ukb-b-15041	/local-scratch/data/opengwas/igd/ukb-b-15041/ukb-b-15041.vcf.gz	Ever had breast cancer screening / mammogram	250666
ukb-b-15071	/local-scratch/data/opengwas/igd/ukb-b-15071/ukb-b-15071.vcf.gz	Types of spreads/sauces consumed: Cheese sauce	64949
ukb-b-15074	/local-scratch/data/opengwas/igd/ukb-b-15074/ukb-b-15074.vcf.gz	Operative procedures - main OPCS: C12.4 Curettage of lesion of eyelid	463010
ukb-b-1508	/local-scratch/data/opengwas/igd/ukb-b-1508/ukb-b-1508.vcf.gz	Operation code: knee surgery (not replacement)	462933
ukb-b-15083	/local-scratch/data/opengwas/igd/ukb-b-15083/ukb-b-15083.vcf.gz	Treatment speciality of consultant (recoded): Anaesthetics	444358
ukb-b-15084	/local-scratch/data/opengwas/igd/ukb-b-15084/ukb-b-15084.vcf.gz	Operative procedures - main OPCS: R24.9 All normal delivery	463010
ukb-b-15085	/local-scratch/data/opengwas/igd/ukb-b-15085/ukb-b-15085.vcf.gz	Main speciality of consultant (recoded): Adult mental illness	461145
ukb-b-15094	/local-scratch/data/opengwas/igd/ukb-b-15094/ukb-b-15094.vcf.gz	Canned soup intake	64943
ukb-b-15096	/local-scratch/data/opengwas/igd/ukb-b-15096/ukb-b-15096.vcf.gz	Operation code: tonsillectomy / tonsil surgery	462933
ukb-b-151	/local-scratch/data/opengwas/igd/ukb-b-151/ukb-b-151.vcf.gz	Number of days/week of vigorous physical activity 10+ minutes	440512
ukb-b-1511	/local-scratch/data/opengwas/igd/ukb-b-1511/ukb-b-1511.vcf.gz	Operative procedures - main OPCS: H20.1 Fibreoptic endoscopic snare resection of lesion of colon	463010
ukb-b-15122	/local-scratch/data/opengwas/igd/ukb-b-15122/ukb-b-15122.vcf.gz	Maximum digits remembered correctly	48189
ukb-b-15132	/local-scratch/data/opengwas/igd/ukb-b-15132/ukb-b-15132.vcf.gz	Types of spread used on bread/crackers: Soya margarine on bread/crackers	64949
ukb-b-15136	/local-scratch/data/opengwas/igd/ukb-b-15136/ukb-b-15136.vcf.gz	Non-cancer illness code, self-reported: uterine polyps	462933
ukb-b-1515	/local-scratch/data/opengwas/igd/ukb-b-1515/ukb-b-1515.vcf.gz	Operative procedures - main OPCS: U08.1 Computed tomography of abdomen NEC	463010
ukb-b-15151	/local-scratch/data/opengwas/igd/ukb-b-15151/ukb-b-15151.vcf.gz	PCT where patients GP was registered: BRISTOL NORTH PCT	463010
ukb-b-15169	/local-scratch/data/opengwas/igd/ukb-b-15169/ukb-b-15169.vcf.gz	Illnesses of father: None of the above (group 1)	402586
ukb-b-15175	/local-scratch/data/opengwas/igd/ukb-b-15175/ukb-b-15175.vcf.gz	Vitamin and mineral supplements: Vitamin C	460351
ukb-b-15178	/local-scratch/data/opengwas/igd/ukb-b-15178/ukb-b-15178.vcf.gz	Corneal resistance factor (right)	97653
ukb-b-15197	/local-scratch/data/opengwas/igd/ukb-b-15197/ukb-b-15197.vcf.gz	PCT where patients GP was registered: NORTH SURREY PCT	463010
ukb-b-15200	/local-scratch/data/opengwas/igd/ukb-b-15200/ukb-b-15200.vcf.gz	Operation code: mouth/salivary gland surgery	462933
ukb-b-15212	/local-scratch/data/opengwas/igd/ukb-b-15212/ukb-b-15212.vcf.gz	Broad bean intake	64949
ukb-b-15228	/local-scratch/data/opengwas/igd/ukb-b-15228/ukb-b-15228.vcf.gz	PCT responsible for patient data: MIDDLESBROUGH PCT	463010
ukb-b-1523	/local-scratch/data/opengwas/igd/ukb-b-1523/ukb-b-1523.vcf.gz	Heating type(s) in home: Electric storage heaters	152863
ukb-b-15230	/local-scratch/data/opengwas/igd/ukb-b-15230/ukb-b-15230.vcf.gz	Diagnoses - secondary ICD10: Z95.8 Presence of other cardiac and vascular implants and grafts	463010
ukb-b-15245	/local-scratch/data/opengwas/igd/ukb-b-15245/ukb-b-15245.vcf.gz	Treatment/medication code: alfuzosin	462933
ukb-b-15251	/local-scratch/data/opengwas/igd/ukb-b-15251/ukb-b-15251.vcf.gz	Fracture resulting from simple fall	43883
ukb-b-15268	/local-scratch/data/opengwas/igd/ukb-b-15268/ukb-b-15268.vcf.gz	ECG, number of stages in a phase	68426
ukb-b-15272	/local-scratch/data/opengwas/igd/ukb-b-15272/ukb-b-15272.vcf.gz	Ever manic/hyper for 2 days	149144
ukb-b-15287	/local-scratch/data/opengwas/igd/ukb-b-15287/ukb-b-15287.vcf.gz	Types of spreads/sauces consumed: Brown sauce	64949
ukb-b-15297	/local-scratch/data/opengwas/igd/ukb-b-15297/ukb-b-15297.vcf.gz	Reason for glasses/contact lenses: Other eye condition	460536
ukb-b-15321	/local-scratch/data/opengwas/igd/ukb-b-15321/ukb-b-15321.vcf.gz	Dried fruit intake	64949
ukb-b-15326	/local-scratch/data/opengwas/igd/ukb-b-15326/ukb-b-15326.vcf.gz	Vitamin and/or mineral supplement use: Multivitamin with iron	64949
ukb-b-15336	/local-scratch/data/opengwas/igd/ukb-b-15336/ukb-b-15336.vcf.gz	PCT where patients GP was registered: RICHMOND AND TWICKENHAM PCT	463010
ukb-b-15338	/local-scratch/data/opengwas/igd/ukb-b-15338/ukb-b-15338.vcf.gz	PCT where patients GP was registered: HARTLEPOOL PCT	463010
ukb-b-15340	/local-scratch/data/opengwas/igd/ukb-b-15340/ukb-b-15340.vcf.gz	Diagnoses - secondary ICD10: K29.7 Gastritis, unspecified	463010
ukb-b-15352	/local-scratch/data/opengwas/igd/ukb-b-15352/ukb-b-15352.vcf.gz	Operative procedures - main OPCS: H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope	463010
ukb-b-15357	/local-scratch/data/opengwas/igd/ukb-b-15357/ukb-b-15357.vcf.gz	Operative procedures - main OPCS: A52.2 Therapeutic sacral epidural injection	463010
ukb-b-15359	/local-scratch/data/opengwas/igd/ukb-b-15359/ukb-b-15359.vcf.gz	PCT where patients GP was registered: WIRRAL PCT	463010
ukb-b-15363	/local-scratch/data/opengwas/igd/ukb-b-15363/ukb-b-15363.vcf.gz	Operative procedures - secondary OPCS: R32.3 Repair of obstetric laceration of vagina and floor of pelvis	463010
ukb-b-15378	/local-scratch/data/opengwas/igd/ukb-b-15378/ukb-b-15378.vcf.gz	Had other major operations	248845
ukb-b-1539	/local-scratch/data/opengwas/igd/ukb-b-1539/ukb-b-1539.vcf.gz	PCT where patients GP was registered: BROXTOWE AND HUCKNALL PCT	463010
ukb-b-15418	/local-scratch/data/opengwas/igd/ukb-b-15418/ukb-b-15418.vcf.gz	Duration screen displayed	152605
ukb-b-15430	/local-scratch/data/opengwas/igd/ukb-b-15430/ukb-b-15430.vcf.gz	Main speciality of consultant (recoded): Midwifery	461089
ukb-b-15440	/local-scratch/data/opengwas/igd/ukb-b-15440/ukb-b-15440.vcf.gz	Operative procedures - secondary OPCS: R15.1 Medical induction of labour	463010
ukb-b-15445	/local-scratch/data/opengwas/igd/ukb-b-15445/ukb-b-15445.vcf.gz	Treatment/medication code: insulin product	462933
ukb-b-15453	/local-scratch/data/opengwas/igd/ukb-b-15453/ukb-b-15453.vcf.gz	Operative procedures - secondary OPCS: Z85.6 Ankle joint	463010
ukb-b-15491	/local-scratch/data/opengwas/igd/ukb-b-15491/ukb-b-15491.vcf.gz	Operative procedures - main OPCS: K45.3 Anastomosis of mammary artery to left anterior descending coronary artery	463010
ukb-b-15508	/local-scratch/data/opengwas/igd/ukb-b-15508/ukb-b-15508.vcf.gz	Fat removed from meat	16902
ukb-b-15527	/local-scratch/data/opengwas/igd/ukb-b-15527/ukb-b-15527.vcf.gz	Operation code: squint correction	462933
ukb-b-15528	/local-scratch/data/opengwas/igd/ukb-b-15528/ukb-b-15528.vcf.gz	PCT where patients GP was registered: OLDHAM PCT	463010
ukb-b-1553	/local-scratch/data/opengwas/igd/ukb-b-1553/ukb-b-1553.vcf.gz	Leisure/social activities: Adult education class	461369
ukb-b-15531	/local-scratch/data/opengwas/igd/ukb-b-15531/ukb-b-15531.vcf.gz	Other non-alcoholic drinks	64949
ukb-b-15541	/local-scratch/data/opengwas/igd/ukb-b-15541/ukb-b-15541.vcf.gz	Diagnoses - secondary ICD10: E66.9 Obesity, unspecified	463010
ukb-b-15555	/local-scratch/data/opengwas/igd/ukb-b-15555/ukb-b-15555.vcf.gz	Unsalted peanuts intake	64949
ukb-b-15564	/local-scratch/data/opengwas/igd/ukb-b-15564/ukb-b-15564.vcf.gz	Number of other bread types with  butter/margarine	64932
ukb-b-1557	/local-scratch/data/opengwas/igd/ukb-b-1557/ukb-b-1557.vcf.gz	Diagnoses - main ICD10: M54.5 Low back pain	463010
ukb-b-15582	/local-scratch/data/opengwas/igd/ukb-b-15582/ukb-b-15582.vcf.gz	Fractured bone site(s): Ankle	460340
ukb-b-15590	/local-scratch/data/opengwas/igd/ukb-b-15590/ukb-b-15590.vcf.gz	Hip circumference	462117
ukb-b-15591	/local-scratch/data/opengwas/igd/ukb-b-15591/ukb-b-15591.vcf.gz	Operative procedures - main OPCS: N17.1 Bilateral vasectomy	463010
ukb-b-15592	/local-scratch/data/opengwas/igd/ukb-b-15592/ukb-b-15592.vcf.gz	Operation code: varicose vein surgery	462933
ukb-b-15601	/local-scratch/data/opengwas/igd/ukb-b-15601/ukb-b-15601.vcf.gz	Broccoli intake	64949
ukb-b-15606	/local-scratch/data/opengwas/igd/ukb-b-15606/ukb-b-15606.vcf.gz	Diagnoses - main ICD10: J18.9 Pneumonia, unspecified	463010
ukb-b-15622	/local-scratch/data/opengwas/igd/ukb-b-15622/ukb-b-15622.vcf.gz	Non-cancer illness code, self-reported: tuberculosis (tb)	462933
ukb-b-15625	/local-scratch/data/opengwas/igd/ukb-b-15625/ukb-b-15625.vcf.gz	Number of symbol digit matches made correctly	113106
ukb-b-15649	/local-scratch/data/opengwas/igd/ukb-b-15649/ukb-b-15649.vcf.gz	Treatment/medication code: aspirin 75mg tablet	462933
ukb-b-15654	/local-scratch/data/opengwas/igd/ukb-b-15654/ukb-b-15654.vcf.gz	Operative procedures - main OPCS: M65.3 Endoscopic resection of prostate NEC	463010
ukb-b-15661	/local-scratch/data/opengwas/igd/ukb-b-15661/ukb-b-15661.vcf.gz	Operative procedures - secondary OPCS: Y71.3 Revisional operations NOC	463010
ukb-b-15666	/local-scratch/data/opengwas/igd/ukb-b-15666/ukb-b-15666.vcf.gz	Treatment/medication code: amitriptyline	462933
ukb-b-1567	/local-scratch/data/opengwas/igd/ukb-b-1567/ukb-b-1567.vcf.gz	Operative procedures - secondary OPCS: Z94.3 Left sided operation	463010
ukb-b-15671	/local-scratch/data/opengwas/igd/ukb-b-15671/ukb-b-15671.vcf.gz	PCT where patients GP was registered: BRISTOL PCT	463010
ukb-b-15685	/local-scratch/data/opengwas/igd/ukb-b-15685/ukb-b-15685.vcf.gz	Type of cancer: ICD10: C44.5 Skin of trunk	463010
ukb-b-15686	/local-scratch/data/opengwas/igd/ukb-b-15686/ukb-b-15686.vcf.gz	Diagnoses - secondary ICD10: I20.9 Angina pectoris, unspecified	463010
ukb-b-15695	/local-scratch/data/opengwas/igd/ukb-b-15695/ukb-b-15695.vcf.gz	Ever had prostate specific antigen (PSA) test	200410
ukb-b-15710	/local-scratch/data/opengwas/igd/ukb-b-15710/ukb-b-15710.vcf.gz	Mashed potato intake	64949
ukb-b-15718	/local-scratch/data/opengwas/igd/ukb-b-15718/ukb-b-15718.vcf.gz	Operative procedures - main OPCS: S57.1 Debridement of skin NEC	463010
ukb-b-1572	/local-scratch/data/opengwas/igd/ukb-b-1572/ukb-b-1572.vcf.gz	Difficulty not smoking for 1 day	33404
ukb-b-15730	/local-scratch/data/opengwas/igd/ukb-b-15730/ukb-b-15730.vcf.gz	Heel bone mineral density (BMD) T-score, automated (left)	146226
ukb-b-15746	/local-scratch/data/opengwas/igd/ukb-b-15746/ukb-b-15746.vcf.gz	Treatment/medication code: enalapril	462933
ukb-b-15748	/local-scratch/data/opengwas/igd/ukb-b-15748/ukb-b-15748.vcf.gz	Diagnoses - secondary ICD10: Z95.5 Presence of coronary angioplasty implant and graft	463010
ukb-b-15749	/local-scratch/data/opengwas/igd/ukb-b-15749/ukb-b-15749.vcf.gz	Non-cancer illness code, self-reported: transient ischaemic attack (tia)	462933
ukb-b-15760	/local-scratch/data/opengwas/igd/ukb-b-15760/ukb-b-15760.vcf.gz	PCT where patients GP was registered: DERBYSHIRE COUNTY PCT	463010
ukb-b-15761	/local-scratch/data/opengwas/igd/ukb-b-15761/ukb-b-15761.vcf.gz	Treatment/medication code: bricanyl 250mcg inhaler	462933
ukb-b-15766	/local-scratch/data/opengwas/igd/ukb-b-15766/ukb-b-15766.vcf.gz	Operation code: sterilisation	462933
ukb-b-15767	/local-scratch/data/opengwas/igd/ukb-b-15767/ukb-b-15767.vcf.gz	Types of spreads/sauces consumed: Chutney/pickle	64949
ukb-b-15768	/local-scratch/data/opengwas/igd/ukb-b-15768/ukb-b-15768.vcf.gz	Type of special diet followed: Low calorie	64949
ukb-b-15769	/local-scratch/data/opengwas/igd/ukb-b-15769/ukb-b-15769.vcf.gz	Operative procedures - secondary OPCS: X29.8 Other specified continuous Infusion of therapeutic substance	463010
ukb-b-15775	/local-scratch/data/opengwas/igd/ukb-b-15775/ukb-b-15775.vcf.gz	Type of cancer: ICD10: C18.7 Sigmoid colon	463010
ukb-b-15780	/local-scratch/data/opengwas/igd/ukb-b-15780/ukb-b-15780.vcf.gz	Number of correct matches in round	113150
ukb-b-15782	/local-scratch/data/opengwas/igd/ukb-b-15782/ukb-b-15782.vcf.gz	logMAR, final (right)	101023
ukb-b-15784	/local-scratch/data/opengwas/igd/ukb-b-15784/ukb-b-15784.vcf.gz	Main speciality of consultant (recoded): General medicine	461894
ukb-b-15787	/local-scratch/data/opengwas/igd/ukb-b-15787/ukb-b-15787.vcf.gz	Transport type for commuting to job workplace: Cycle	245364
ukb-b-1579	/local-scratch/data/opengwas/igd/ukb-b-1579/ukb-b-1579.vcf.gz	Types of spreads/sauces consumed: Jam/honey	64949
ukb-b-15790	/local-scratch/data/opengwas/igd/ukb-b-15790/ukb-b-15790.vcf.gz	Diagnoses - secondary ICD10: D64.9 Anaemia, unspecified	463010
ukb-b-15797	/local-scratch/data/opengwas/igd/ukb-b-15797/ukb-b-15797.vcf.gz	Operative procedures - main OPCS: K63.4 Coronary arteriography using two catheters	463010
ukb-b-15826	/local-scratch/data/opengwas/igd/ukb-b-15826/ukb-b-15826.vcf.gz	Illnesses of siblings: Lung cancer	361586
ukb-b-15829	/local-scratch/data/opengwas/igd/ukb-b-15829/ukb-b-15829.vcf.gz	Non-cancer illness code, self-reported: heart attack/myocardial infarction	462933
ukb-b-15832	/local-scratch/data/opengwas/igd/ukb-b-15832/ukb-b-15832.vcf.gz	PCT where patients GP was registered: EASTERN BIRMINGHAM PCT	463010
ukb-b-15835	/local-scratch/data/opengwas/igd/ukb-b-15835/ukb-b-15835.vcf.gz	Vitamin and/or mineral supplement use: Multivitamin	64949
ukb-b-15836	/local-scratch/data/opengwas/igd/ukb-b-15836/ukb-b-15836.vcf.gz	Diagnoses - main ICD10: R87.6 Abnormal cytological findings	463010
ukb-b-1585	/local-scratch/data/opengwas/igd/ukb-b-1585/ukb-b-1585.vcf.gz	Diagnoses - secondary ICD10: Z86.4 Personal history of psychoactive substance abuse	463010
ukb-b-15851	/local-scratch/data/opengwas/igd/ukb-b-15851/ukb-b-15851.vcf.gz	Heel Broadband ultrasound attenuation, direct entry	265737
ukb-b-15858	/local-scratch/data/opengwas/igd/ukb-b-15858/ukb-b-15858.vcf.gz	PCT where patients GP was registered: SOUTH BIRMINGHAM PCT	463010
ukb-b-15860	/local-scratch/data/opengwas/igd/ukb-b-15860/ukb-b-15860.vcf.gz	Operative procedures - main OPCS: H22.9 Unspecified diagnostic endoscopic examination of colon	463010
ukb-b-15869	/local-scratch/data/opengwas/igd/ukb-b-15869/ukb-b-15869.vcf.gz	Types of physical activity in last 4 weeks: None of the above	460376
ukb-b-15892	/local-scratch/data/opengwas/igd/ukb-b-15892/ukb-b-15892.vcf.gz	Pulse rate	151546
ukb-b-15895	/local-scratch/data/opengwas/igd/ukb-b-15895/ukb-b-15895.vcf.gz	Treatment/medication code: allopurinol	462933
ukb-b-15903	/local-scratch/data/opengwas/igd/ukb-b-15903/ukb-b-15903.vcf.gz	Treatment speciality of consultant (recoded): Oral surgery	444503
ukb-b-15904	/local-scratch/data/opengwas/igd/ukb-b-15904/ukb-b-15904.vcf.gz	Non-cancer illness code, self-reported: prolapsed disc/slipped disc	462933
ukb-b-15907	/local-scratch/data/opengwas/igd/ukb-b-15907/ukb-b-15907.vcf.gz	Vitamin and/or mineral supplement use: Other vitamin	64949
ukb-b-15914	/local-scratch/data/opengwas/igd/ukb-b-15914/ukb-b-15914.vcf.gz	Operation code: termination of pregnancy/top	462933
ukb-b-15918	/local-scratch/data/opengwas/igd/ukb-b-15918/ukb-b-15918.vcf.gz	Treatment speciality of consultant (recoded): Dermatology	444587
ukb-b-15924	/local-scratch/data/opengwas/igd/ukb-b-15924/ukb-b-15924.vcf.gz	3mm index of best keratometry results (left)	95998
ukb-b-15926	/local-scratch/data/opengwas/igd/ukb-b-15926/ukb-b-15926.vcf.gz	Cereal intake	441640
ukb-b-15932	/local-scratch/data/opengwas/igd/ukb-b-15932/ukb-b-15932.vcf.gz	Operative procedures - main OPCS: T52.1 Palmar fasciectomy	463010
ukb-b-15942	/local-scratch/data/opengwas/igd/ukb-b-15942/ukb-b-15942.vcf.gz	Operative procedures - main OPCS: W87.9 Unspecified diagnostic endoscopic examination of knee joint	463010
ukb-b-15945	/local-scratch/data/opengwas/igd/ukb-b-15945/ukb-b-15945.vcf.gz	Pea intake	64949
ukb-b-15957	/local-scratch/data/opengwas/igd/ukb-b-15957/ukb-b-15957.vcf.gz	Types of transport used (excluding work): Public transport	460491
ukb-b-15960	/local-scratch/data/opengwas/igd/ukb-b-15960/ukb-b-15960.vcf.gz	Salted nuts intake	64949
ukb-b-15983	/local-scratch/data/opengwas/igd/ukb-b-15983/ukb-b-15983.vcf.gz	Diagnoses - secondary ICD10: Z51.5 Palliative care	463010
ukb-b-15984	/local-scratch/data/opengwas/igd/ukb-b-15984/ukb-b-15984.vcf.gz	Thickness of butter/margarine spread on sliced bread: thin	64949
ukb-b-1600	/local-scratch/data/opengwas/igd/ukb-b-1600/ukb-b-1600.vcf.gz	Diagnoses - secondary ICD10: G40.9 Epilepsy, unspecified	463010
ukb-b-16010	/local-scratch/data/opengwas/igd/ukb-b-16010/ukb-b-16010.vcf.gz	Poultry intake	64949
ukb-b-16019	/local-scratch/data/opengwas/igd/ukb-b-16019/ukb-b-16019.vcf.gz	Main speciality of consultant (recoded): Urology	461378
ukb-b-16024	/local-scratch/data/opengwas/igd/ukb-b-16024/ukb-b-16024.vcf.gz	Diagnoses - secondary ICD10: Z51.0 Radiotherapy session	463010
ukb-b-16026	/local-scratch/data/opengwas/igd/ukb-b-16026/ukb-b-16026.vcf.gz	Duration to complete numeric path (trail #1)	99479
ukb-b-16027	/local-scratch/data/opengwas/igd/ukb-b-16027/ukb-b-16027.vcf.gz	Illnesses of mother: None of the above (group 2)	428082
ukb-b-16030	/local-scratch/data/opengwas/igd/ukb-b-16030/ukb-b-16030.vcf.gz	Operative procedures - main OPCS: B28.3 Excision of lesion of breast NEC	463010
ukb-b-16039	/local-scratch/data/opengwas/igd/ukb-b-16039/ukb-b-16039.vcf.gz	Operative procedures - main OPCS: W90.3 Injection of therapeutic substance into joint	463010
ukb-b-1604	/local-scratch/data/opengwas/igd/ukb-b-1604/ukb-b-1604.vcf.gz	Side salad intake	64949
ukb-b-16040	/local-scratch/data/opengwas/igd/ukb-b-16040/ukb-b-16040.vcf.gz	Main speciality of consultant (recoded): Oral and maxillo facial surgery	461095
ukb-b-16048	/local-scratch/data/opengwas/igd/ukb-b-16048/ukb-b-16048.vcf.gz	Non-cancer illness code, self-reported: pulmonary embolism +/- dvt	462933
ukb-b-16056	/local-scratch/data/opengwas/igd/ukb-b-16056/ukb-b-16056.vcf.gz	Diagnoses - secondary ICD10: F10.1 Harmful use	463010
ukb-b-16061	/local-scratch/data/opengwas/igd/ukb-b-16061/ukb-b-16061.vcf.gz	Methods of discharge from hospital (recoded): Patient death	462235
ukb-b-16062	/local-scratch/data/opengwas/igd/ukb-b-16062/ukb-b-16062.vcf.gz	Operative procedures - secondary OPCS: Y82.2 Injection of local anaesthetic NEC	463010
ukb-b-16066	/local-scratch/data/opengwas/igd/ukb-b-16066/ukb-b-16066.vcf.gz	Spreads/sauces consumers	64949
ukb-b-16068	/local-scratch/data/opengwas/igd/ukb-b-16068/ukb-b-16068.vcf.gz	PCT responsible for patient data: NOTTINGHAMSHIRE COUNTY TEACHING PCT	463010
ukb-b-16071	/local-scratch/data/opengwas/igd/ukb-b-16071/ukb-b-16071.vcf.gz	PCT where patients GP was registered: SOUTH EAST OXFORDSHIRE PCT	463010
ukb-b-16077	/local-scratch/data/opengwas/igd/ukb-b-16077/ukb-b-16077.vcf.gz	Sprouts intake	64949
ukb-b-16099	/local-scratch/data/opengwas/igd/ukb-b-16099/ukb-b-16099.vcf.gz	Leg fat-free mass (left)	454805
ukb-b-16100	/local-scratch/data/opengwas/igd/ukb-b-16100/ukb-b-16100.vcf.gz	Vegetable consumers	64949
ukb-b-16102	/local-scratch/data/opengwas/igd/ukb-b-16102/ukb-b-16102.vcf.gz	PCT responsible for patient data: EALING PCT	463010
ukb-b-16103	/local-scratch/data/opengwas/igd/ukb-b-16103/ukb-b-16103.vcf.gz	Operative procedures - main OPCS: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct	463010
ukb-b-16112	/local-scratch/data/opengwas/igd/ukb-b-16112/ukb-b-16112.vcf.gz	6mm index of best keratometry results (left)	83410
ukb-b-16117	/local-scratch/data/opengwas/igd/ukb-b-16117/ukb-b-16117.vcf.gz	Treatment/medication code: cerazette 75micrograms tablet	462933
ukb-b-16118	/local-scratch/data/opengwas/igd/ukb-b-16118/ukb-b-16118.vcf.gz	Neck/shoulder pain for 3+ months	105396
ukb-b-16124	/local-scratch/data/opengwas/igd/ukb-b-16124/ukb-b-16124.vcf.gz	Rose wine intake	64949
ukb-b-16126	/local-scratch/data/opengwas/igd/ukb-b-16126/ukb-b-16126.vcf.gz	PCT where patients GP was registered: SOUTH SEFTON PCT	463010
ukb-b-16128	/local-scratch/data/opengwas/igd/ukb-b-16128/ukb-b-16128.vcf.gz	Treatment/medication code: meloxicam	462933
ukb-b-16139	/local-scratch/data/opengwas/igd/ukb-b-16139/ukb-b-16139.vcf.gz	Dark chocolate intake	64945
ukb-b-16146	/local-scratch/data/opengwas/igd/ukb-b-16146/ukb-b-16146.vcf.gz	Treatment/medication code: nifedipine	462933
ukb-b-16150	/local-scratch/data/opengwas/igd/ukb-b-16150/ukb-b-16150.vcf.gz	Other vegetarian alternative intake	64943
ukb-b-16156	/local-scratch/data/opengwas/igd/ukb-b-16156/ukb-b-16156.vcf.gz	Fasting time	462992
ukb-b-16170	/local-scratch/data/opengwas/igd/ukb-b-16170/ukb-b-16170.vcf.gz	Ingredients in canned soup: Vegetables	64949
ukb-b-16174	/local-scratch/data/opengwas/igd/ukb-b-16174/ukb-b-16174.vcf.gz	Sources of admission to hospital (recoded): Transfer within NHS provider: Surgical specialty	461367
ukb-b-16187	/local-scratch/data/opengwas/igd/ukb-b-16187/ukb-b-16187.vcf.gz	Diagnoses - main ICD10: R55 Syncope and collapse	463010
ukb-b-16193	/local-scratch/data/opengwas/igd/ukb-b-16193/ukb-b-16193.vcf.gz	Operative procedures - main OPCS: T67.6 Primary simple repair of tendon	463010
